PARID,BOROCODE,BLOCK,LOT,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,Borough,Latitude,Longitude,Census Tract,BIN,BBL,NTA Name,NTA Code2
1004911439,1,491,1439,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911440,1,491,1440,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911441,1,491,1441,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911442,1,491,1442,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911443,1,491,1443,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911444,1,491,1444,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911445,1,491,1445,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911446,1,491,1446,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911447,1,491,1447,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911448,1,491,1448,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911449,1,491,1449,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911450,1,491,1450,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911451,1,491,1451,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911452,1,491,1452,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911453,1,491,1453,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911454,1,491,1454,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911455,1,491,1455,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911456,1,491,1456,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911457,1,491,1457,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911458,1,491,1458,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911459,1,491,1459,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911460,1,491,1460,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911461,1,491,1461,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911462,1,491,1462,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911463,1,491,1463,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911464,1,491,1464,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911465,1,491,1465,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911466,1,491,1466,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911467,1,491,1467,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911468,1,491,1468,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911469,1,491,1469,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911470,1,491,1470,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911471,1,491,1471,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911472,1,491,1472,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911473,1,491,1473,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911474,1,491,1474,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911475,1,491,1475,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911476,1,491,1476,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911477,1,491,1477,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911478,1,491,1478,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911479,1,491,1479,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911480,1,491,1480,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911481,1,491,1481,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911482,1,491,1482,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911483,1,491,1483,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911484,1,491,1484,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911485,1,491,1485,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911486,1,491,1486,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911487,1,491,1487,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911488,1,491,1488,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911489,1,491,1489,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911490,1,491,1490,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911491,1,491,1491,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911492,1,491,1492,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911493,1,491,1493,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911494,1,491,1494,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911495,1,491,1495,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911496,1,491,1496,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911497,1,491,1497,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911498,1,491,1498,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911499,1,491,1499,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911500,1,491,1500,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911501,1,491,1501,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911502,1,491,1502,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911503,1,491,1503,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911504,1,491,1504,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911505,1,491,1505,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911506,1,491,1506,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911507,1,491,1507,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911508,1,491,1508,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911509,1,491,1509,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911510,1,491,1510,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911511,1,491,1511,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911512,1,491,1512,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911513,1,491,1513,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911514,1,491,1514,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911515,1,491,1515,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911516,1,491,1516,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911517,1,491,1517,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911518,1,491,1518,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911519,1,491,1519,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911520,1,491,1520,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911521,1,491,1521,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911522,1,491,1522,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911523,1,491,1523,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911524,1,491,1524,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911525,1,491,1525,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911526,1,491,1526,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911527,1,491,1527,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911528,1,491,1528,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911529,1,491,1529,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911530,1,491,1530,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911531,1,491,1531,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911532,1,491,1532,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911533,1,491,1533,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911534,1,491,1534,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911535,1,491,1535,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911536,1,491,1536,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911537,1,491,1537,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911538,1,491,1538,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911539,1,491,1539,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911540,1,491,1540,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911541,1,491,1541,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911542,1,491,1542,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911543,1,491,1543,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911544,1,491,1544,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911545,1,491,1545,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911546,1,491,1546,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911547,1,491,1547,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911548,1,491,1548,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911549,1,491,1549,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911550,1,491,1550,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911551,1,491,1551,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911552,1,491,1552,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911553,1,491,1553,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911554,1,491,1554,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911555,1,491,1555,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911556,1,491,1556,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911557,1,491,1557,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911558,1,491,1558,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911559,1,491,1559,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911560,1,491,1560,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911561,1,491,1561,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911562,1,491,1562,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911563,1,491,1563,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911564,1,491,1564,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911565,1,491,1565,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911566,1,491,1566,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911567,1,491,1567,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911568,1,491,1568,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911569,1,491,1569,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911570,1,491,1570,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911571,1,491,1571,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911572,1,491,1572,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911573,1,491,1573,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911574,1,491,1574,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911575,1,491,1575,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911576,1,491,1576,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911577,1,491,1577,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911578,1,491,1578,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911579,1,491,1579,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911580,1,491,1580,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911581,1,491,1581,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911582,1,491,1582,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911583,1,491,1583,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911584,1,491,1584,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911585,1,491,1585,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911586,1,491,1586,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911587,1,491,1587,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911588,1,491,1588,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911589,1,491,1589,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911590,1,491,1590,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004911591,1,491,1591,246,SPRING STREET,10013,RH,MANHATTAN,40.725616,-74.005253,37,1088431,1004917503,,MN0201
1004920025,1,492,25,218,BOWERY,10012,HH,MANHATTAN,40.721891,-73.993445,43,1007398,1004920025,,MN0201
1004960001,1,496,1,79,CROSBY STREET,10012,HB,MANHATTAN,40.722954,-73.99772,43,1088952,1004960001,,MN0201
1005130035,1,513,35,93,PRINCE STREET,10012,HB,MANHATTAN,40.724697,-73.998694,49,1007983,1005130035,,MN0201
1005300036,1,530,36,338,BOWERY,10012,HH,MANHATTAN,40.726022,-73.99194,5502,1008488,1005300036,,MN0202
1005320008,1,532,8,246,MERCER STREET,10012,H8,MANHATTAN,40.728281,-73.995501,5501,1066869,1005320008,,MN0202
1005330001,1,533,1,1,WASHINGTON SQ VLLGE,10012,H8,MANHATTAN,40.729113,-73.997507,5501,1077833,1005330001,,MN0202
1005400014,1,540,14,130,MAC DOUGAL STREET,10012,H8,MANHATTAN,40.7302,-74.000303,65,1087045,1005400014,,MN0202
1005460001,1,546,1,79,WASHINGTON SQUARE E,10003,H8,MANHATTAN,40.729744,-73.996399,59,1076069,1005460001,,MN0202
1005460015,1,546,15,14,WASHINGTON PLACE,10003,H8,MANHATTAN,40.729651,-73.995068,59,1008812,1005460015,,MN0202
1005480004,1,548,4,5,UNIVERSITY PLACE,10003,H8,MANHATTAN,40.730925,-73.995364,59,1080105,1005480004,,MN0202
1005500013,1,550,13,2-Nov,5 AVENUE,10003,H8,MANHATTAN,40.731913,-73.996587,59,,,,MN0202
1005500024,1,550,24,6,EAST 8 STREET,10003,H8,MANHATTAN,40.732083,-73.995966,59,1008848,1005500024,,MN0202
1005500027,1,550,27,12,EAST 8 STREET,10003,H8,MANHATTAN,40.731984,-73.995732,59,1077900,1005500027,,MN0202
1005500029,1,550,29,16,EAST 8 STREET,10003,H8,MANHATTAN,40.731918,-73.995576,59,1077902,1005500029,,MN0202
1005500030,1,550,30,18,EAST 8 STREET,10003,H8,MANHATTAN,40.731885,-73.995497,59,1083507,1005500030,,MN0202
1005500032,1,550,32,22,EAST 8 STREET,10003,H8,MANHATTAN,40.731819,-73.995342,59,1077877,1005500032,,MN0202
1005520024,1,552,24,35,WASHINGTON SQUARE W,10011,H8,MANHATTAN,40.731399,-73.999318,65,1008876,1005520024,,MN0202
1005520026,1,552,26,37,WASHINGTON SQUARE W,10011,H8,MANHATTAN,40.731312,-73.99939,65,1008877,1005520026,,MN0202
1005520060,1,552,60,29,WASHINGTON SQUARE W,10011,H8,MANHATTAN,40.731822,-73.998957,65,1008892,1005520060,,MN0202
1005531202,1,553,1202,103,WAVERLY PLACE,10011,RH,MANHATTAN,40.73236,-73.998889,63,1080117,1005537501,,MN0202
1005560016,1,556,16,112,EAST 11 STREET,10003,H2,MANHATTAN,40.73183,-73.989836,42,1090241,1005560016,,MN0303
1005560048,1,556,48,120,EAST 12 STREET,10003,H8,MANHATTAN,40.73242,-73.989262,42,1087924,1005560048,,MN0303
1005580037,1,558,37,131,EAST 12 STREET,10003,H8,MANHATTAN,40.732233,-73.988768,42,1076070,1005580037,,MN0303
1005590012,1,559,12,106,EAST 14 STREET,10003,H8,MANHATTAN,40.734138,-73.989218,42,1009072,1005590012,,MN0303
1005590022,1,559,22,126,EAST 14 STREET,10003,H8,MANHATTAN,40.73377,-73.988338,42,1000000,1005590022,,MN0303
1005620030,1,562,30,787,BROADWAY,10003,H8,MANHATTAN,40.731847,-73.991441,61,1009112,1005620030,,MN0202
1005640045,1,564,45,132,4 AVENUE,10003,H1,MANHATTAN,40.733233,-73.989944,61,1009211,1005640045,,MN0202
1005680001,1,568,1,35,5 AVENUE,10003,H8,MANHATTAN,40.733521,-73.995414,61,1009250,1005680001,,MN0202
1005710001,1,571,1,2,EAST 14 STREET,10003,H8,MANHATTAN,40.735879,-73.993335,61,1088879,1005710001,,MN0202
1005720045,1,572,45,3,WEST 8 STREET,10011,HB,MANHATTAN,40.732396,-73.99667,63,1009433,1005720045,,MN0202
1005750064,1,575,64,27,WEST 11 STREET,10011,H3,MANHATTAN,40.734495,-73.996128,63,1009588,1005750064,,MN0202
1005760014,1,576,14,54,WEST 13 STREET,10011,HB,MANHATTAN,40.736024,-73.995829,63,1080148,1005760014,,MN0202
1005770015,1,577,15,48,WEST 14 STREET,10011,H8,MANHATTAN,40.736656,-73.995186,63,1080154,1005770015,,MN0202
1005800015,1,580,15,66,CHARLTON STREET,10014,H2,MANHATTAN,40.727222,-74.00631,37,1088206,1005800015,,MN0201
1005800063,1,580,63,181,VARICK STREET,10014,H2,MANHATTAN,40.727581,-74.005488,37,1088514,1005800063,,MN0201
1005940115,1,594,115,503,CANAL STREET,10013,H9,MANHATTAN,40.724145,-74.008522,37,1088827,1005940115,,MN0201
1005970005,1,597,5,523,GREENWICH STREET,10013,HB,MANHATTAN,40.726365,-74.009023,37,1089705,1005970005,,MN0201
1006030046,1,603,46,636,GREENWICH STREET,10014,H8,MANHATTAN,40.731177,-74.007988,69,1010406,1006030046,,MN0203
1006040001,1,604,1,384,WEST STREET,10014,H9,MANHATTAN,40.732077,-74.010374,69,1010416,1006040001,,MN0203
1006080029,1,608,29,116,WEST 13 STREET,10011,H8,MANHATTAN,40.73698,-73.998098,71,1010613,1006080029,,MN0203
1006250054,1,625,54,30,8 AVENUE,10014,H3,MANHATTAN,40.737814,-74.004518,77,1011447,1006250054,,MN0203
